dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
market_regime,Bear / Calm,optimised_mean_variance,Mean-Variance Optimiser,retrospective_holdings_replay,37,0.10818713450292397,0.15789366910779212,0.060545093201506625,0.04869525126850727,0.16304561793982736,0.2795488438076231,0.3751606255253245,0.438131172684319,-0.202592019427276,0.6216216216216216,-0.09274615888684867
market_regime,Bear / Volatile,optimised_mean_variance,Mean-Variance Optimiser,retrospective_holdings_replay,43,0.12573099415204678,0.5192969770911107,0.1308738702293504,0.12380504839784368,0.16622440860210633,0.6757001560695355,0.6249714978722397,1.1057073181896568,-0.17649180748847826,0.5813953488372093,-0.14279737977700524
market_regime,Bull / Calm,optimised_mean_variance,Mean-Variance Optimiser,retrospective_holdings_replay,226,0.6608187134502924,3.698818462587643,0.08820252709072067,0.08562744565210201,0.10766932470470753,0.6139658093188769,0.6074513704029002,0.9846552490456308,-0.3058778766923943,0.6460176991150443,-0.09795162434282567
market_regime,Bull / Volatile,optimised_mean_variance,Mean-Variance Optimiser,retrospective_holdings_replay,36,0.10526315789473684,0.6164633516515399,0.1673646234207374,0.17360500853163763,0.1138731775420942,1.2839085386352167,1.8801294789025558,2.840542717070757,-0.06080497909757876,0.6388888888888888,-0.05287107555445214
market_regime,Bear / Calm,optimised_regime_aware,Regime-Aware Optimiser,retrospective_holdings_replay,37,0.10818713450292397,0.016159167166462485,0.020883954086671527,0.00521245592789632,0.1794581980960366,0.03431244092471082,0.040865091981313564,0.05115917391847807,-0.27416781055972217,0.4864864864864865,-0.11934569716590371
market_regime,Bear / Volatile,optimised_regime_aware,Regime-Aware Optimiser,retrospective_holdings_replay,43,0.12573099415204678,0.6212214959921167,0.15178965887793971,0.14435469770916964,0.18173978319685807,0.7326112880571714,0.7826093114682307,1.235475515432369,-0.17055265432135547,0.6046511627906976,-0.15335604178209628
market_regime,Bull / Calm,optimised_regime_aware,Regime-Aware Optimiser,retrospective_holdings_replay,226,0.6608187134502924,5.67103627652466,0.10881733637944281,0.10601871621945502,0.12423794160155002,0.6988381918880385,0.6327839127781248,1.1747753676003707,-0.32292540825324645,0.6415929203539823,-0.09697015768807016
market_regime,Bull / Volatile,optimised_regime_aware,Regime-Aware Optimiser,retrospective_holdings_replay,36,0.10526315789473684,0.45525556020589253,0.13390477472295045,0.1332170211811201,0.130314465229862,0.8724553594927245,1.727080403044169,1.5522861770990704,-0.1052844812155227,0.6944444444444444,-0.061326735574957936
market_regime,Bear / Calm,optimised_risk_parity,Risk-Parity Optimiser,retrospective_holdings_replay,37,0.10818713450292397,0.16872931242421485,0.06043070441557397,0.051868081236633,0.1412155333177059,0.32227752501728396,0.4573455551345474,0.4784191168615406,-0.17775507146650338,0.6486486486486487,-0.0783802462026213
market_regime,Bear / Volatile,optimised_risk_parity,Risk-Parity Optimiser,retrospective_holdings_replay,43,0.12573099415204678,0.4722662907138666,0.12529434292218075,0.1139864717396728,0.18436709662054995,0.5787717806947127,0.5313782652236335,0.9016615436567768,-0.24488480260830925,0.627906976744186,-0.16946489429277511
market_regime,Bull / Calm,optimised_risk_parity,Risk-Parity Optimiser,retrospective_holdings_replay,226,0.6608187134502924,5.628147408480896,0.10709670029392529,0.10564000164435683,0.11204761026473323,0.7583389910553131,0.7135303498682269,1.2313204937416213,-0.29438722093280834,0.6858407079646017,-0.09907038237319399
market_regime,Bull / Volatile,optimised_risk_parity,Risk-Parity Optimiser,retrospective_holdings_replay,36,0.10526315789473684,0.8894393668350824,0.21976015498654686,0.2362633276294852,0.11036520671064695,1.8064703920886964,2.5457459295885747,5.501394943662684,-0.04383398428440799,0.6388888888888888,-0.03147280240642003
